Business_name,latitude,longitude,zipcode,category,lifeline_num,lifeline_name,Source
Smith & Hassler,29.8119015,-95.42099367,77008,medicallaw,1,Safety & Security,Yelp
D. Miller & Associates,29.7382519,-95.5593065,77042,medicallaw,1,Safety & Security,Yelp
Tracey & Fox - Houston,29.7627004592967,-95.3645860840961,77002,medicallaw,1,Safety & Security,Yelp
Bob Bennett & Associates,29.7612011,-95.36126,77002,medicallaw,1,Safety & Security,Yelp
"Jose Orihuela, Attorney at Law",29.812938,-95.36089,77009,medicallaw,1,Safety & Security,Yelp
Kreindler & Associates,29.75887,-95.36381,77002,medicallaw,1,Safety & Security,Yelp
Simmons and Fletcher,29.7835161,-95.5374087,77024,medicallaw,1,Safety & Security,Yelp
Law Office of Johnnie Carter III,29.733591,-95.476194,77057,medicallaw,1,Safety & Security,Yelp
Ozlat Injury Lawyers,29.73462,-95.40094,77006,medicallaw,1,Safety & Security,Yelp
The Talaska Law Firm,29.77933,-95.39698,77007,medicallaw,1,Safety & Security,Yelp
The Pinkerton Law Firm,29.7668777,-95.421479,77007,medicallaw,1,Safety & Security,Yelp
Ramji Law Group,29.78528,-95.51719,77055,medicallaw,1,Safety & Security,Yelp
Le Law Group,29.703399,-95.556151,77072,medicallaw,1,Safety & Security,Yelp
Johnson Law Group,29.73356,-95.42271,77098,medicallaw,1,Safety & Security,Yelp
Todd E Webb,29.729517,-95.412356,77098,medicallaw,1,Safety & Security,Yelp
"Brown, Christie and Green",29.75887,-95.36381,77002,medicallaw,1,Safety & Security,Yelp
Blizzard Law,29.72798,-95.39152,77006,medicallaw,1,Safety & Security,Yelp
AK Law Firm: Injury Lawyers,29.759001,-95.401781,77019,medicallaw,1,Safety & Security,Yelp
Willumsen Law Firm PC,29.7537576050054,-95.4622373933929,77056,medicallaw,1,Safety & Security,Yelp
John K. Zaid & Associates,29.788733,-95.38813,77008,medicallaw,1,Safety & Security,Yelp
D. Miller & Associates,29.7382519,-95.5593065,77042,medicallaw,1,Safety & Security,Yelp
Tracey & Fox - Houston,29.7627004592967,-95.3645860840961,77002,medicallaw,1,Safety & Security,Yelp
Bob Bennett & Associates,29.7612011,-95.36126,77002,medicallaw,1,Safety & Security,Yelp
"Jose Orihuela, Attorney at Law",29.812938,-95.36089,77009,medicallaw,1,Safety & Security,Yelp
Kreindler & Associates,29.75887,-95.36381,77002,medicallaw,1,Safety & Security,Yelp
Simmons and Fletcher,29.7835161,-95.5374087,77024,medicallaw,1,Safety & Security,Yelp
Law Office of Johnnie Carter III,29.733591,-95.476194,77057,medicallaw,1,Safety & Security,Yelp
Ozlat Injury Lawyers,29.73462,-95.40094,77006,medicallaw,1,Safety & Security,Yelp
The Talaska Law Firm,29.77933,-95.39698,77007,medicallaw,1,Safety & Security,Yelp
The Pinkerton Law Firm,29.7668777,-95.421479,77007,medicallaw,1,Safety & Security,Yelp
Ramji Law Group,29.78528,-95.51719,77055,medicallaw,1,Safety & Security,Yelp
Le Law Group,29.703399,-95.556151,77072,medicallaw,1,Safety & Security,Yelp
Johnson Law Group,29.73356,-95.42271,77098,medicallaw,1,Safety & Security,Yelp
Todd E Webb,29.729517,-95.412356,77098,medicallaw,1,Safety & Security,Yelp
"Brown, Christie and Green",29.75887,-95.36381,77002,medicallaw,1,Safety & Security,Yelp
Blizzard Law,29.72798,-95.39152,77006,medicallaw,1,Safety & Security,Yelp
AK Law Firm: Injury Lawyers,29.759001,-95.401781,77019,medicallaw,1,Safety & Security,Yelp
Willumsen Law Firm PC,29.7537576050054,-95.4622373933929,77056,medicallaw,1,Safety & Security,Yelp
John K. Zaid & Associates,29.788733,-95.38813,77008,medicallaw,1,Safety & Security,Yelp
Attorney Brian White Personal Injury Lawyers,29.7308842,-95.42623499999999,77098,personal_injury,1,Safety & Security,Yelp
Nguyen & Associates Law Firm,29.806836,-95.4534968,77092,personal_injury,1,Safety & Security,Yelp
Nassar Law,29.7605248,-95.3605869,77002,personal_injury,1,Safety & Security,Yelp
Will Denham & Associates,29.734149,-95.396758,77006,personal_injury,1,Safety & Security,Yelp
Amaro Law Firm,29.807944,-95.436659,77008,personal_injury,1,Safety & Security,Yelp
Fleming Law Personal Injury Attorney,29.793913,-95.514353,77055,personal_injury,1,Safety & Security,Yelp
Terry Bryant Accident and Injury Law,29.78726,-95.497891,77024,personal_injury,1,Safety & Security,Yelp
Law Offices of Robert Rodriguez,29.762087978365987,-95.46208499635465,77056,personal_injury,1,Safety & Security,Yelp
C.Y. Lee Legal Group,29.759313,-95.359033,77002,personal_injury,1,Safety & Security,Yelp
"Schechter, Shaffer & Harris  –  Accident & Injury Attorneys",29.742216735767276,-95.37845304337995,77006,personal_injury,1,Safety & Security,Yelp
Smith & Hassler,29.8119015,-95.42099367,77008,personal_injury,1,Safety & Security,Yelp
Mokaram Law Firm,29.74146,-95.4591,77027,personal_injury,1,Safety & Security,Yelp
The Hadi Law Firm,29.716438,-95.507614,77036,personal_injury,1,Safety & Security,Yelp
Thiessen Law Firm,29.7937836,-95.3884500515553,77008,personal_injury,1,Safety & Security,Yelp
D. Miller & Associates,29.7382519,-95.5593065,77042,personal_injury,1,Safety & Security,Yelp
The Salazar Law Firm,29.777086,-95.3979066,77007,personal_injury,1,Safety & Security,Yelp
Citizen Law Firm,29.67855,-95.4199,77054,personal_injury,1,Safety & Security,Yelp
Daspit Law Firm,29.7627167,-95.3646633,77002,personal_injury,1,Safety & Security,Yelp
Kwok Daniel,29.78341,-95.53561,77024,personal_injury,1,Safety & Security,Yelp
Potts Law Firm,29.7324077,-95.4281569,77098,personal_injury,1,Safety & Security,Yelp
Nguyen & Associates Law Firm,29.806836,-95.4534968,77092,personal_injury,1,Safety & Security,Yelp
Nassar Law,29.7605248,-95.3605869,77002,personal_injury,1,Safety & Security,Yelp
Will Denham & Associates,29.734149,-95.396758,77006,personal_injury,1,Safety & Security,Yelp
Amaro Law Firm,29.807944,-95.436659,77008,personal_injury,1,Safety & Security,Yelp
Fleming Law Personal Injury Attorney,29.793913,-95.514353,77055,personal_injury,1,Safety & Security,Yelp
Terry Bryant Accident and Injury Law,29.78726,-95.497891,77024,personal_injury,1,Safety & Security,Yelp
Law Offices of Robert Rodriguez,29.762087978365987,-95.46208499635465,77056,personal_injury,1,Safety & Security,Yelp
C.Y. Lee Legal Group,29.759313,-95.359033,77002,personal_injury,1,Safety & Security,Yelp
"Schechter, Shaffer & Harris  –  Accident & Injury Attorneys",29.742216735767276,-95.37845304337995,77006,personal_injury,1,Safety & Security,Yelp
Smith & Hassler,29.8119015,-95.42099367,77008,personal_injury,1,Safety & Security,Yelp
Mokaram Law Firm,29.74146,-95.4591,77027,personal_injury,1,Safety & Security,Yelp
The Hadi Law Firm,29.716438,-95.507614,77036,personal_injury,1,Safety & Security,Yelp
Thiessen Law Firm,29.7937836,-95.3884500515553,77008,personal_injury,1,Safety & Security,Yelp
D. Miller & Associates,29.7382519,-95.5593065,77042,personal_injury,1,Safety & Security,Yelp
The Salazar Law Firm,29.777086,-95.3979066,77007,personal_injury,1,Safety & Security,Yelp
Citizen Law Firm,29.67855,-95.4199,77054,personal_injury,1,Safety & Security,Yelp
Daspit Law Firm,29.7627167,-95.3646633,77002,personal_injury,1,Safety & Security,Yelp
Kwok Daniel,29.78341,-95.53561,77024,personal_injury,1,Safety & Security,Yelp
Potts Law Firm,29.7324077,-95.4281569,77098,personal_injury,1,Safety & Security,Yelp
Crim & Villalpando Law Firm,29.808124,-95.446877,77092,personal_injury,1,Safety & Security,Yelp
Nassar Law,29.7605248,-95.3605869,77002,personal_injury,1,Safety & Security,Yelp
Will Denham & Associates,29.734149,-95.396758,77006,personal_injury,1,Safety & Security,Yelp
Amaro Law Firm,29.807944,-95.436659,77008,personal_injury,1,Safety & Security,Yelp
Fleming Law Personal Injury Attorney,29.793913,-95.514353,77055,personal_injury,1,Safety & Security,Yelp
Terry Bryant Accident and Injury Law,29.78726,-95.497891,77024,personal_injury,1,Safety & Security,Yelp
Law Offices of Robert Rodriguez,29.762087978365987,-95.46208499635465,77056,personal_injury,1,Safety & Security,Yelp
C.Y. Lee Legal Group,29.759313,-95.359033,77002,personal_injury,1,Safety & Security,Yelp
"Schechter, Shaffer & Harris  –  Accident & Injury Attorneys",29.742216735767276,-95.37845304337995,77006,personal_injury,1,Safety & Security,Yelp
Smith & Hassler,29.8119015,-95.42099367,77008,personal_injury,1,Safety & Security,Yelp
Mokaram Law Firm,29.74146,-95.4591,77027,personal_injury,1,Safety & Security,Yelp
The Hadi Law Firm,29.716438,-95.507614,77036,personal_injury,1,Safety & Security,Yelp
Thiessen Law Firm,29.7937836,-95.3884500515553,77008,personal_injury,1,Safety & Security,Yelp
D. Miller & Associates,29.7382519,-95.5593065,77042,personal_injury,1,Safety & Security,Yelp
The Salazar Law Firm,29.777086,-95.3979066,77007,personal_injury,1,Safety & Security,Yelp
Citizen Law Firm,29.67855,-95.4199,77054,personal_injury,1,Safety & Security,Yelp
Daspit Law Firm,29.7627167,-95.3646633,77002,personal_injury,1,Safety & Security,Yelp
Kwok Daniel,29.78341,-95.53561,77024,personal_injury,1,Safety & Security,Yelp
Potts Law Firm,29.7324077,-95.4281569,77098,personal_injury,1,Safety & Security,Yelp
Crim & Villalpando Law Firm,29.808124,-95.446877,77092,personal_injury,1,Safety & Security,Yelp
Cory Roth Law Office,29.73404,-95.39296,77006,personal_injury,1,Safety & Security,Yelp
Will Denham & Associates,29.734149,-95.396758,77006,personal_injury,1,Safety & Security,Yelp
Amaro Law Firm,29.807944,-95.436659,77008,personal_injury,1,Safety & Security,Yelp
Fleming Law Personal Injury Attorney,29.793913,-95.514353,77055,personal_injury,1,Safety & Security,Yelp
Terry Bryant Accident and Injury Law,29.78726,-95.497891,77024,personal_injury,1,Safety & Security,Yelp
Law Offices of Robert Rodriguez,29.762087978365987,-95.46208499635465,77056,personal_injury,1,Safety & Security,Yelp
C.Y. Lee Legal Group,29.759313,-95.359033,77002,personal_injury,1,Safety & Security,Yelp
"Schechter, Shaffer & Harris  –  Accident & Injury Attorneys",29.742216735767276,-95.37845304337995,77006,personal_injury,1,Safety & Security,Yelp
Smith & Hassler,29.8119015,-95.42099367,77008,personal_injury,1,Safety & Security,Yelp
Mokaram Law Firm,29.74146,-95.4591,77027,personal_injury,1,Safety & Security,Yelp
The Hadi Law Firm,29.716438,-95.507614,77036,personal_injury,1,Safety & Security,Yelp
Thiessen Law Firm,29.7937836,-95.3884500515553,77008,personal_injury,1,Safety & Security,Yelp
D. Miller & Associates,29.7382519,-95.5593065,77042,personal_injury,1,Safety & Security,Yelp
The Salazar Law Firm,29.777086,-95.3979066,77007,personal_injury,1,Safety & Security,Yelp
Citizen Law Firm,29.67855,-95.4199,77054,personal_injury,1,Safety & Security,Yelp
Daspit Law Firm,29.7627167,-95.3646633,77002,personal_injury,1,Safety & Security,Yelp
Kwok Daniel,29.78341,-95.53561,77024,personal_injury,1,Safety & Security,Yelp
Potts Law Firm,29.7324077,-95.4281569,77098,personal_injury,1,Safety & Security,Yelp
Crim & Villalpando Law Firm,29.808124,-95.446877,77092,personal_injury,1,Safety & Security,Yelp
Cory Roth Law Office,29.73404,-95.39296,77006,personal_injury,1,Safety & Security,Yelp
Richardson Law Office,29.7245595,-95.4947143,77074,personal_injury,1,Safety & Security,Yelp
The Weaver Law Firm,29.7481976,-95.480132,77057,realestatelawyers,1,Safety & Security,Yelp
Katine & Nechman LLP,29.72343,-95.37955,77004,realestatelawyers,1,Safety & Security,Yelp
W Tyler Moore,29.761721,-95.464892,77056,realestatelawyers,1,Safety & Security,Yelp
De La O Law Firm,29.7583785,-95.3755458444357,77002,realestatelawyers,1,Safety & Security,Yelp
Childs Law Firm,29.67646033,-95.42531883,77054,realestatelawyers,1,Safety & Security,Yelp
The Kruckemeyer Law Firm,29.758077,-95.365882,77002,realestatelawyers,1,Safety & Security,Yelp
Save Your Properties,29.73154,-95.37958,77004,realestatelawyers,1,Safety & Security,Yelp
Law Offices of Marc P Gordon,29.7498,-95.45052,77027,realestatelawyers,1,Safety & Security,Yelp
H Brad Parker,29.8098626,-95.4398497,77018,realestatelawyers,1,Safety & Security,Yelp
Oaks Hartline & Daly,29.74543,-95.41016,77019,realestatelawyers,1,Safety & Security,Yelp
Boyar & Miller Attys,29.73389,-95.42243,77098,realestatelawyers,1,Safety & Security,Yelp
Fettner David A,29.711309,-95.499282,77074,realestatelawyers,1,Safety & Security,Yelp
The Law Office of Andre Alers,29.7606119,-95.3663039,77002,realestatelawyers,1,Safety & Security,Yelp
"Jesse Aguinaga, PC",29.6880026,-95.5271695,77074,realestatelawyers,1,Safety & Security,Yelp
The Bayley Law Firm,29.731638286264218,-95.4104218159334,77098,realestatelawyers,1,Safety & Security,Yelp
Clint W Chase Attorney at Law,29.7459748,-95.4574353,77027,realestatelawyers,1,Safety & Security,Yelp
Joanne Cassidy,29.71148,-95.46069,77401,realestatelawyers,1,Safety & Security,Yelp
Taylor Law Firm,29.6785205,-95.4199337,77054,realestatelawyers,1,Safety & Security,Yelp
The Cromeens Law Firm,29.78334,-95.49095,77024,realestatelawyers,1,Safety & Security,Yelp
Roxanne Ghobrial,29.76223,-95.462213,77056,realestatelawyers,1,Safety & Security,Yelp
Katine & Nechman LLP,29.72343,-95.37955,77004,realestatelawyers,1,Safety & Security,Yelp
W Tyler Moore,29.761721,-95.464892,77056,realestatelawyers,1,Safety & Security,Yelp
De La O Law Firm,29.7583785,-95.3755458444357,77002,realestatelawyers,1,Safety & Security,Yelp
Childs Law Firm,29.67646033,-95.42531883,77054,realestatelawyers,1,Safety & Security,Yelp
The Kruckemeyer Law Firm,29.758077,-95.365882,77002,realestatelawyers,1,Safety & Security,Yelp
Save Your Properties,29.73154,-95.37958,77004,realestatelawyers,1,Safety & Security,Yelp
Law Offices of Marc P Gordon,29.7498,-95.45052,77027,realestatelawyers,1,Safety & Security,Yelp
H Brad Parker,29.8098626,-95.4398497,77018,realestatelawyers,1,Safety & Security,Yelp
Oaks Hartline & Daly,29.74543,-95.41016,77019,realestatelawyers,1,Safety & Security,Yelp
Boyar & Miller Attys,29.73389,-95.42243,77098,realestatelawyers,1,Safety & Security,Yelp
Fettner David A,29.711309,-95.499282,77074,realestatelawyers,1,Safety & Security,Yelp
The Law Office of Andre Alers,29.7606119,-95.3663039,77002,realestatelawyers,1,Safety & Security,Yelp
"Jesse Aguinaga, PC",29.6880026,-95.5271695,77074,realestatelawyers,1,Safety & Security,Yelp
The Bayley Law Firm,29.731638286264218,-95.4104218159334,77098,realestatelawyers,1,Safety & Security,Yelp
Clint W Chase Attorney at Law,29.7459748,-95.4574353,77027,realestatelawyers,1,Safety & Security,Yelp
Joanne Cassidy,29.71148,-95.46069,77401,realestatelawyers,1,Safety & Security,Yelp
Taylor Law Firm,29.6785205,-95.4199337,77054,realestatelawyers,1,Safety & Security,Yelp
The Cromeens Law Firm,29.78334,-95.49095,77024,realestatelawyers,1,Safety & Security,Yelp
Roxanne Ghobrial,29.76223,-95.462213,77056,realestatelawyers,1,Safety & Security,Yelp
Padua Law Firm,29.74946,-95.47372,77056,realestatelawyers,1,Safety & Security,Yelp
W Tyler Moore,29.761721,-95.464892,77056,realestatelawyers,1,Safety & Security,Yelp
De La O Law Firm,29.7583785,-95.3755458444357,77002,realestatelawyers,1,Safety & Security,Yelp
Childs Law Firm,29.67646033,-95.42531883,77054,realestatelawyers,1,Safety & Security,Yelp
The Kruckemeyer Law Firm,29.758077,-95.365882,77002,realestatelawyers,1,Safety & Security,Yelp
Save Your Properties,29.73154,-95.37958,77004,realestatelawyers,1,Safety & Security,Yelp
Law Offices of Marc P Gordon,29.7498,-95.45052,77027,realestatelawyers,1,Safety & Security,Yelp
H Brad Parker,29.8098626,-95.4398497,77018,realestatelawyers,1,Safety & Security,Yelp
Oaks Hartline & Daly,29.74543,-95.41016,77019,realestatelawyers,1,Safety & Security,Yelp
Boyar & Miller Attys,29.73389,-95.42243,77098,realestatelawyers,1,Safety & Security,Yelp
Fettner David A,29.711309,-95.499282,77074,realestatelawyers,1,Safety & Security,Yelp
The Law Office of Andre Alers,29.7606119,-95.3663039,77002,realestatelawyers,1,Safety & Security,Yelp
"Jesse Aguinaga, PC",29.6880026,-95.5271695,77074,realestatelawyers,1,Safety & Security,Yelp
The Bayley Law Firm,29.731638286264218,-95.4104218159334,77098,realestatelawyers,1,Safety & Security,Yelp
Clint W Chase Attorney at Law,29.7459748,-95.4574353,77027,realestatelawyers,1,Safety & Security,Yelp
Joanne Cassidy,29.71148,-95.46069,77401,realestatelawyers,1,Safety & Security,Yelp
Taylor Law Firm,29.6785205,-95.4199337,77054,realestatelawyers,1,Safety & Security,Yelp
The Cromeens Law Firm,29.78334,-95.49095,77024,realestatelawyers,1,Safety & Security,Yelp
Roxanne Ghobrial,29.76223,-95.462213,77056,realestatelawyers,1,Safety & Security,Yelp
Padua Law Firm,29.74946,-95.47372,77056,realestatelawyers,1,Safety & Security,Yelp
Pennell Law Firm,29.751474,-95.451648,77027,realestatelawyers,1,Safety & Security,Yelp
De La O Law Firm,29.7583785,-95.3755458444357,77002,realestatelawyers,1,Safety & Security,Yelp
Childs Law Firm,29.67646033,-95.42531883,77054,realestatelawyers,1,Safety & Security,Yelp
The Kruckemeyer Law Firm,29.758077,-95.365882,77002,realestatelawyers,1,Safety & Security,Yelp
Save Your Properties,29.73154,-95.37958,77004,realestatelawyers,1,Safety & Security,Yelp
Law Offices of Marc P Gordon,29.7498,-95.45052,77027,realestatelawyers,1,Safety & Security,Yelp
H Brad Parker,29.8098626,-95.4398497,77018,realestatelawyers,1,Safety & Security,Yelp
Oaks Hartline & Daly,29.74543,-95.41016,77019,realestatelawyers,1,Safety & Security,Yelp
Boyar & Miller Attys,29.73389,-95.42243,77098,realestatelawyers,1,Safety & Security,Yelp
Fettner David A,29.711309,-95.499282,77074,realestatelawyers,1,Safety & Security,Yelp
The Law Office of Andre Alers,29.7606119,-95.3663039,77002,realestatelawyers,1,Safety & Security,Yelp
"Jesse Aguinaga, PC",29.6880026,-95.5271695,77074,realestatelawyers,1,Safety & Security,Yelp
The Bayley Law Firm,29.731638286264218,-95.4104218159334,77098,realestatelawyers,1,Safety & Security,Yelp
Clint W Chase Attorney at Law,29.7459748,-95.4574353,77027,realestatelawyers,1,Safety & Security,Yelp
Joanne Cassidy,29.71148,-95.46069,77401,realestatelawyers,1,Safety & Security,Yelp
Taylor Law Firm,29.6785205,-95.4199337,77054,realestatelawyers,1,Safety & Security,Yelp
